date,time,open,max,min,close,value
2015.03.16,00:00,1.04737,1.06190,1.04695,1.05659,219739
2015.03.17,00:00,1.05658,1.06504,1.05507,1.05966,196026
2015.03.18,00:00,1.05972,1.10415,1.05795,1.08655,307059
2015.03.19,00:00,1.08655,1.09193,1.06124,1.06588,374055
2015.03.20,00:00,1.06583,1.08819,1.06486,1.08195,246742
2015.03.23,00:00,1.08390,1.09709,1.07669,1.09452,266450
2015.03.24,00:00,1.09446,1.10289,1.08900,1.09240,269827
2015.03.25,00:00,1.09240,1.10145,1.09002,1.09692,219987
2015.03.26,00:00,1.09688,1.10521,1.08561,1.08836,263788
2015.03.27,00:00,1.08836,1.09487,1.08006,1.08898,273204
2015.03.30,00:00,1.08846,1.08948,1.08094,1.08325,223994
2015.03.31,00:00,1.08324,1.08450,1.07124,1.07311,251557
2015.04.01,00:00,1.07311,1.07993,1.07180,1.07627,262695
2015.04.02,00:00,1.07627,1.09050,1.07498,1.08791,241674
2015.04.03,00:00,1.08791,1.10266,1.08635,1.09723,135760
2015.04.06,00:00,1.09983,1.10352,1.09092,1.09222,131843
2015.04.07,00:00,1.09221,1.09545,1.08027,1.08144,240994
2015.04.08,00:00,1.08140,1.08872,1.07628,1.07800,275314
2015.04.09,00:00,1.07796,1.07883,1.06372,1.06581,243584
2015.04.10,00:00,1.06582,1.06831,1.05673,1.05998,243352
2015.04.13,00:00,1.05863,1.06188,1.05200,1.05665,263646
2015.04.14,00:00,1.05665,1.07070,1.05310,1.06541,258646
2015.04.15,00:00,1.06541,1.07018,1.05703,1.06834,298955
2015.04.16,00:00,1.06835,1.08172,1.06244,1.07609,354788
2015.04.17,00:00,1.07611,1.08485,1.07333,1.08057,319239
2015.04.20,00:00,1.08178,1.08199,1.07117,1.07365,253069
2015.04.21,00:00,1.07365,1.07811,1.06593,1.07345,252090
2015.04.22,00:00,1.07349,1.08004,1.07079,1.07245,270523
2015.04.23,00:00,1.07245,1.08455,1.06654,1.08236,292914
2015.04.24,00:00,1.08237,1.08995,1.07841,1.08725,292524
2015.04.27,00:00,1.08660,1.09261,1.08188,1.08909,232823
2015.04.28,00:00,1.08909,1.09908,1.08594,1.09800,265217
2015.04.29,00:00,1.09796,1.11875,1.09592,1.11276,334300
2015.04.30,00:00,1.11276,1.12660,1.10708,1.12238,371180
2015.05.01,00:00,1.12238,1.12898,1.11740,1.11963,237452
2015.05.04,00:00,1.11904,1.12243,1.11221,1.11450,207699
2015.05.05,00:00,1.11450,1.12228,1.10660,1.11846,264021
2015.05.06,00:00,1.11846,1.13698,1.11742,1.13465,325164
2015.05.07,00:00,1.13468,1.13914,1.12369,1.12656,317992
2015.05.08,00:00,1.12656,1.12893,1.11786,1.12096,325752
2015.05.11,00:00,1.12009,1.12058,1.11305,1.11548,241867
2015.05.12,00:00,1.11549,1.12786,1.11341,1.12126,239417
2015.05.13,00:00,1.12127,1.13824,1.12022,1.13537,255501
2015.05.14,00:00,1.13526,1.14444,1.13402,1.14089,267122
2015.05.15,00:00,1.14090,1.14668,1.13233,1.14463,257584
2015.05.18,00:00,1.14476,1.14490,1.12982,1.13136,218520
2015.05.19,00:00,1.13136,1.13260,1.11182,1.11493,275715
2015.05.20,00:00,1.11502,1.11518,1.10622,1.10930,303386
2015.05.21,00:00,1.10930,1.11810,1.10794,1.11113,267623
2015.05.22,00:00,1.11112,1.12081,1.10016,1.10117,268321
2015.05.25,00:00,1.10049,1.10094,1.09585,1.09775,94507
2015.05.26,00:00,1.09769,1.09813,1.08628,1.08739,298801
2015.05.27,00:00,1.08739,1.09288,1.08187,1.09036,282718
2015.05.28,00:00,1.09036,1.09588,1.08669,1.09469,318161
2015.05.29,00:00,1.09469,1.10061,1.09252,1.09913,283103
2015.06.01,00:00,1.09825,1.09882,1.08868,1.09254,276170
2015.06.02,00:00,1.09252,1.11942,1.09156,1.11497,312381
2015.06.03,00:00,1.11501,1.12849,1.10790,1.12734,309917
2015.06.04,00:00,1.12726,1.13794,1.12220,1.12375,298920
2015.06.05,00:00,1.12373,1.12799,1.10488,1.11128,319546
2015.06.08,00:00,1.11013,1.13068,1.10838,1.12904,291187
2015.06.09,00:00,1.12905,1.13453,1.12137,1.12819,323319
2015.06.10,00:00,1.12820,1.13860,1.12596,1.13232,371110
2015.06.11,00:00,1.13230,1.13315,1.11821,1.12578,268864
2015.06.12,00:00,1.12578,1.12962,1.11508,1.12648,276270
2015.06.15,00:00,1.12091,1.12941,1.11887,1.12832,270070
2015.06.16,00:00,1.12832,1.13295,1.12044,1.12472,259378
2015.06.17,00:00,1.12471,1.13574,1.12056,1.13368,311749
2015.06.18,00:00,1.13360,1.14362,1.13300,1.13579,323154
2015.06.19,00:00,1.13579,1.13994,1.12915,1.13474,240663
2015.06.22,00:00,1.13753,1.14103,1.13113,1.13395,256378
2015.06.23,00:00,1.13400,1.13471,1.11346,1.11669,300412
2015.06.24,00:00,1.11679,1.12348,1.11539,1.12034,274679
2015.06.25,00:00,1.12034,1.12275,1.11533,1.12024,244990
2015.06.26,00:00,1.12024,1.12201,1.11295,1.11630,224763
2015.06.29,00:00,1.10040,1.12782,1.09534,1.12347,439368
2015.06.30,00:00,1.12347,1.12441,1.11119,1.11445,340351
2015.07.01,00:00,1.11445,1.11726,1.10421,1.10523,269412
2015.07.02,00:00,1.10523,1.11214,1.10319,1.10828,250483
2015.07.03,00:00,1.10828,1.11175,1.10647,1.11142,176292
2015.07.06,00:00,1.09895,1.10954,1.09686,1.10553,302553
2015.07.07,00:00,1.10553,1.10583,1.09159,1.10101,339326
2015.07.08,00:00,1.10101,1.10924,1.09736,1.10746,325828
2015.07.09,00:00,1.10751,1.11244,1.09910,1.10347,282980
2015.07.10,00:00,1.10345,1.12159,1.10296,1.11546,312890
2015.07.13,00:00,1.10940,1.11968,1.09951,1.10049,285210
2015.07.14,00:00,1.10050,1.10843,1.09650,1.10085,254104
2015.07.15,00:00,1.10078,1.10353,1.09293,1.09455,252224
2015.07.16,00:00,1.09453,1.09622,1.08550,1.08731,255774
2015.07.17,00:00,1.08731,1.09067,1.08278,1.08285,202179
2015.07.20,00:00,1.08303,1.08701,1.08083,1.08246,197044
2015.07.21,00:00,1.08246,1.09691,1.08111,1.09343,238292
2015.07.22,00:00,1.09343,1.09665,1.08689,1.09277,233241
2015.07.23,00:00,1.09276,1.10177,1.09213,1.09850,249563
2015.07.24,00:00,1.09850,1.09955,1.09249,1.09763,198679
2015.07.27,00:00,1.09808,1.11291,1.09685,1.10866,243075
2015.07.28,00:00,1.10871,1.10994,1.10218,1.10590,206549
2015.07.29,00:00,1.10591,1.10836,1.09664,1.09807,237776
2015.07.30,00:00,1.09816,1.09889,1.08928,1.09308,227953
2015.07.31,00:00,1.09308,1.11140,1.09207,1.09840,284722
2015.08.03,00:00,1.09721,1.09957,1.09409,1.09499,206840
2015.08.04,00:00,1.09498,1.09871,1.08785,1.08801,225137
2015.08.05,00:00,1.08797,1.09427,1.08475,1.09048,240346
2015.08.06,00:00,1.09048,1.09438,1.08730,1.09230,196671
2015.08.07,00:00,1.09232,1.09779,1.08549,1.09641,230808
2015.08.10,00:00,1.09626,1.10411,1.09249,1.10183,189576
2015.08.11,00:00,1.10189,1.10880,1.09601,1.10409,288949
2015.08.12,00:00,1.10412,1.12139,1.10238,1.11573,296031
2015.08.13,00:00,1.11573,1.11887,1.10795,1.11494,211586
2015.08.14,00:00,1.11489,1.11884,1.10974,1.11102,193198
2015.08.17,00:00,1.11147,1.11245,1.10583,1.10771,173957
2015.08.18,00:00,1.10771,1.10935,1.10167,1.10234,160529
2015.08.19,00:00,1.10234,1.11341,1.10172,1.11191,227674
2015.08.20,00:00,1.11191,1.12442,1.11067,1.12415,235943
2015.08.21,00:00,1.12415,1.13884,1.12287,1.13882,301407
2015.08.24,00:00,1.13720,1.17133,1.13688,1.16165,560609
2015.08.25,00:00,1.16165,1.16215,1.13957,1.15140,471363
2015.08.26,00:00,1.15145,1.15611,1.12908,1.13124,441183
2015.08.27,00:00,1.13124,1.13643,1.12028,1.12445,312126
2015.08.28,00:00,1.12445,1.13094,1.11555,1.11809,249008
2015.08.31,00:00,1.11690,1.12621,1.11673,1.12100,206903
2015.09.01,00:00,1.12090,1.13318,1.12074,1.13143,321636
2015.09.02,00:00,1.13143,1.13192,1.12161,1.12248,283222
2015.09.03,00:00,1.12243,1.12430,1.10869,1.11225,272435
2015.09.04,00:00,1.11226,1.11898,1.10894,1.11420,271518
2015.09.07,00:00,1.11616,1.11773,1.11209,1.11687,168588
2015.09.08,00:00,1.11685,1.12290,1.11521,1.12021,220935
2015.09.09,00:00,1.12018,1.12160,1.11313,1.12059,236802
2015.09.10,00:00,1.12058,1.12950,1.11712,1.12782,281015
2015.09.11,00:00,1.12783,1.13492,1.12537,1.13365,230940
2015.09.14,00:00,1.13303,1.13728,1.12828,1.13156,187487
2015.09.15,00:00,1.13152,1.13288,1.12582,1.12676,205390
2015.09.16,00:00,1.12674,1.13202,1.12138,1.12889,188612
2015.09.17,00:00,1.12888,1.14409,1.12842,1.14332,247641
2015.09.18,00:00,1.14332,1.14600,1.12690,1.12983,257045
2015.09.21,00:00,1.12822,1.13296,1.11809,1.11891,26554
2015.09.22,00:00,1.11889,1.12075,1.11129,1.11193,136972
2015.09.23,00:00,1.11193,1.12131,1.11048,1.11864,111741
2015.09.24,00:00,1.11864,1.12957,1.11641,1.12293,127722
2015.09.25,00:00,1.12293,1.12310,1.11158,1.11982,127504
2015.09.28,00:00,1.11817,1.12472,1.11461,1.12439,117515
2015.09.29,00:00,1.12434,1.12812,1.11935,1.12479,126339
2015.09.30,00:00,1.12479,1.12610,1.11569,1.11754,117324
2015.10.01,00:00,1.11753,1.12086,1.11346,1.11938,110594
2015.10.02,00:00,1.11937,1.13180,1.11500,1.12092,133113
2015.10.05,00:00,1.12175,1.12889,1.11729,1.11860,120012
2015.10.06,00:00,1.11858,1.12791,1.11716,1.12703,105751
2015.10.07,00:00,1.12703,1.12839,1.12111,1.12369,114146
2015.10.08,00:00,1.12369,1.13268,1.12342,1.12759,108515
2015.10.09,00:00,1.12759,1.13868,1.12666,1.13568,114402
2015.10.12,00:00,1.13605,1.13965,1.13533,1.13574,73329
2015.10.13,00:00,1.13573,1.14107,1.13439,1.13781,93773
2015.10.14,00:00,1.13782,1.14887,1.13769,1.14732,107329
2015.10.15,00:00,1.14729,1.14949,1.13628,1.13852,116987
2015.10.16,00:00,1.13788,1.13947,1.13340,1.13468,96411
2015.10.19,00:00,1.13483,1.13787,1.13054,1.13262,94363
2015.10.20,00:00,1.13267,1.13865,1.13236,1.13459,82769
2015.10.21,00:00,1.13458,1.13771,1.13339,1.13387,84306
2015.10.22,00:00,1.13384,1.13507,1.10996,1.11078,125012
2015.10.23,00:00,1.11078,1.11393,1.09963,1.10164,129338
2015.10.26,00:00,1.10019,1.10680,1.09976,1.10575,95459
2015.10.27,00:00,1.10557,1.10784,1.10299,1.10508,95278
2015.10.28,00:00,1.10508,1.10955,1.08966,1.09222,115898
2015.10.29,00:00,1.09222,1.09854,1.09017,1.09757,114598
2015.10.30,00:00,1.09757,1.10723,1.09652,1.10044,131511
2015.11.02,00:00,1.10344,1.10525,1.10000,1.10143,93004
2015.11.03,00:00,1.10141,1.10297,1.09358,1.09626,94342
2015.11.04,00:00,1.09630,1.09676,1.08436,1.08646,112387
2015.11.05,00:00,1.08644,1.08970,1.08333,1.08831,111566
2015.11.06,00:00,1.08830,1.08934,1.07064,1.07440,109469
2015.11.09,00:00,1.07275,1.07897,1.07190,1.07510,107161
2015.11.10,00:00,1.07518,1.07637,1.06737,1.07236,106261
2015.11.11,00:00,1.07234,1.07733,1.07053,1.07424,96447
2015.11.12,00:00,1.07419,1.08297,1.06909,1.08127,136575
2015.11.13,00:00,1.08120,1.08167,1.07140,1.07504,119216
2015.11.16,00:00,1.07385,1.07580,1.06745,1.06864,110869
2015.11.17,00:00,1.06866,1.06906,1.06305,1.06410,108516
2015.11.18,00:00,1.06409,1.06924,1.06169,1.06594,100250
2015.11.19,00:00,1.06594,1.07630,1.06552,1.07337,118841
2015.11.20,00:00,1.07337,1.07381,1.06405,1.06466,102800
2015.11.23,00:00,1.06394,1.06567,1.05926,1.06361,106172
2015.11.24,00:00,1.06360,1.06732,1.06196,1.06424,110968
2015.11.25,00:00,1.06425,1.06891,1.05659,1.06239,121589
2015.11.26,00:00,1.06243,1.06273,1.05999,1.06096,72477
2015.11.27,00:00,1.06100,1.06380,1.05685,1.05936,83870
2015.11.30,00:00,1.05877,1.05948,1.05576,1.05633,94572
2015.12.01,00:00,1.05626,1.06369,1.05626,1.06309,105313
2015.12.02,00:00,1.06311,1.06345,1.05505,1.06125,111963
2015.12.03,00:00,1.06125,1.09810,1.05224,1.09384,161563
2015.12.04,00:00,1.09400,1.09560,1.08358,1.08725,159894
2015.12.07,00:00,1.08698,1.08872,1.07960,1.08368,99516
2015.12.08,00:00,1.08326,1.09027,1.08300,1.08905,109292
2015.12.09,00:00,1.08906,1.10429,1.08790,1.10231,134763
2015.12.10,00:00,1.10226,1.10241,1.09248,1.09384,118246
2015.12.11,00:00,1.09385,1.10306,1.09264,1.09898,131539
2015.12.14,00:00,1.09832,1.10484,1.09454,1.09906,132560
2015.12.15,00:00,1.09912,1.10594,1.09044,1.09281,125267
2015.12.16,00:00,1.09280,1.10121,1.08876,1.09097,141467
2015.12.17,00:00,1.09100,1.09141,1.08025,1.08236,120210
2015.12.18,00:00,1.08234,1.08741,1.08048,1.08700,123679
2015.12.21,00:00,1.08514,1.09387,1.08456,1.09145,97008
2015.12.22,00:00,1.09135,1.09841,1.09022,1.09554,89864
2015.12.23,00:00,1.09553,1.09570,1.08695,1.09111,79950
2015.12.24,00:00,1.09103,1.09671,1.09031,1.09627,49736
2015.12.28,00:00,1.09444,1.09922,1.09404,1.09670,56037
2015.12.29,00:00,1.09644,1.09915,1.08989,1.09192,71296
2015.12.30,00:00,1.09166,1.09436,1.09016,1.09314,71065
2015.12.31,00:00,1.09305,1.09372,1.08526,1.08658,58416
2016.01.04,00:00,1.08709,1.09465,1.07810,1.08279,123056
2016.01.05,00:00,1.08277,1.08387,1.07104,1.07458,98924
2016.01.06,00:00,1.07460,1.07990,1.07144,1.07793,115238
2016.01.07,00:00,1.07764,1.09401,1.07709,1.09282,143339
2016.01.08,00:00,1.09264,1.09331,1.08027,1.09203,144521
2016.01.11,00:00,1.09177,1.09696,1.08475,1.08575,126265
2016.01.12,00:00,1.08570,1.09002,1.08194,1.08548,124909
2016.01.13,00:00,1.08546,1.08877,1.08046,1.08752,134496
2016.01.14,00:00,1.08743,1.09431,1.08346,1.08606,150554
2016.01.15,00:00,1.08611,1.09845,1.08541,1.09154,152975
2016.01.18,00:00,1.09181,1.09274,1.08687,1.08902,97867
2016.01.19,00:00,1.08897,1.09390,1.08592,1.09071,121112
2016.01.20,00:00,1.09058,1.09758,1.08770,1.08849,153484
2016.01.21,00:00,1.08855,1.09212,1.07775,1.08730,185350
2016.01.22,00:00,1.08729,1.08763,1.07889,1.07954,124957
2016.01.25,00:00,1.07908,1.08567,1.07879,1.08479,102826
2016.01.26,00:00,1.08470,1.08743,1.08187,1.08664,104559
2016.01.27,00:00,1.08692,1.09165,1.08505,1.08909,129289
2016.01.28,00:00,1.08911,1.09674,1.08694,1.09379,126113
2016.01.29,00:00,1.09374,1.09485,1.08096,1.08330,157854
2016.02.01,00:00,1.08285,1.09128,1.08142,1.08874,96722
2016.02.02,00:00,1.08852,1.09398,1.08821,1.09182,95945
2016.02.03,00:00,1.09160,1.11452,1.09035,1.11010,147116
2016.02.04,00:00,1.11005,1.12390,1.10694,1.12062,160888
2016.02.05,00:00,1.12055,1.12456,1.11087,1.11518,141766
2016.02.08,00:00,1.11417,1.12156,1.10864,1.11923,143500
2016.02.09,00:00,1.11910,1.13382,1.11622,1.12918,179534
2016.02.10,00:00,1.12886,1.13114,1.11602,1.12881,191187
2016.02.11,00:00,1.12880,1.13763,1.12737,1.13218,208546
2016.02.12,00:00,1.13221,1.13337,1.12138,1.12534,149963
2016.02.15,00:00,1.12270,1.12495,1.11279,1.11536,108791
2016.02.16,00:00,1.11526,1.11930,1.11240,1.11424,115994
2016.02.17,00:00,1.11408,1.11789,1.11058,1.11261,112967
2016.02.18,00:00,1.11228,1.11495,1.10708,1.11049,107612
2016.02.19,00:00,1.11040,1.11391,1.10665,1.11294,109025
2016.02.22,00:00,1.11080,1.11243,1.10030,1.10290,98562
2016.02.23,00:00,1.10286,1.10527,1.09899,1.10173,111791
2016.02.24,00:00,1.10168,1.10463,1.09572,1.10123,125522
2016.02.25,00:00,1.10119,1.10496,1.09867,1.10159,108570
2016.02.26,00:00,1.10157,1.10681,1.09116,1.09349,106899
2016.02.29,00:00,1.09116,1.09627,1.08592,1.08717,101552
2016.03.01,00:00,1.08694,1.08934,1.08339,1.08655,106014
2016.03.02,00:00,1.08656,1.08807,1.08253,1.08670,96693
2016.03.03,00:00,1.08649,1.09726,1.08534,1.09559,96651
2016.03.04,00:00,1.09559,1.10431,1.09029,1.10010,113006
2016.03.07,00:00,1.09874,1.10255,1.09399,1.10120,78897
2016.03.08,00:00,1.10103,1.10577,1.09934,1.10098,93209
2016.03.09,00:00,1.10088,1.10346,1.09457,1.09987,86272
2016.03.10,00:00,1.09963,1.12179,1.08218,1.11760,151839
2016.03.11,00:00,1.11766,1.12095,1.10801,1.11522,107861
2016.03.14,00:00,1.11355,1.11761,1.10773,1.10999,79262
2016.03.15,00:00,1.10996,1.11249,1.10717,1.11073,79705
2016.03.16,00:00,1.11075,1.12420,1.10577,1.12237,101496
2016.03.17,00:00,1.12209,1.13422,1.12053,1.13164,111243
2016.03.18,00:00,1.13179,1.13367,1.12560,1.12693,88489
2016.03.21,00:00,1.12528,1.12845,1.12342,1.12394,72984
2016.03.22,00:00,1.12396,1.12598,1.11881,1.12165,86810
2016.03.23,00:00,1.12158,1.12233,1.11593,1.11774,73331
2016.03.24,00:00,1.11776,1.11875,1.11439,1.11740,72285
2016.03.25,00:00,1.11743,1.11811,1.11529,1.11629,45772
2016.03.28,00:00,1.11596,1.12196,1.11527,1.11967,43940
2016.03.29,00:00,1.11941,1.13035,1.11688,1.12873,92537
2016.03.30,00:00,1.12870,1.13656,1.12828,1.13366,101678
2016.03.31,00:00,1.13361,1.14118,1.13101,1.13781,100425
2016.04.01,00:00,1.13780,1.14378,1.13347,1.13912,107106
2016.04.04,00:00,1.13983,1.14124,1.13573,1.13848,78733
2016.04.05,00:00,1.13847,1.14050,1.13356,1.13830,93401
2016.04.06,00:00,1.13822,1.14315,1.13265,1.13965,99123
2016.04.07,00:00,1.13970,1.14539,1.13375,1.13771,113372
2016.04.08,00:00,1.13758,1.14191,1.13488,1.13939,85871
2016.04.11,00:00,1.14103,1.14473,1.13721,1.14031,83354
2016.04.12,00:00,1.14030,1.14647,1.13456,1.13831,92834
2016.04.13,00:00,1.13832,1.13909,1.12679,1.12722,97557
2016.04.14,00:00,1.12726,1.12948,1.12337,1.12651,85856
2016.04.15,00:00,1.12620,1.13168,1.12455,1.12819,77398
2016.04.18,00:00,1.12974,1.13319,1.12735,1.13099,72530
2016.04.19,00:00,1.13095,1.13845,1.13032,1.13566,75694
2016.04.20,00:00,1.13565,1.13878,1.12903,1.12937,78950
2016.04.21,00:00,1.12940,1.13981,1.12694,1.12859,99232
2016.04.22,00:00,1.12858,1.13085,1.12179,1.12226,88270
2016.04.25,00:00,1.12156,1.12782,1.12146,1.12660,75927
2016.04.26,00:00,1.12622,1.13393,1.12562,1.12952,79600
2016.04.27,00:00,1.12950,1.13610,1.12713,1.13201,86829
2016.04.28,00:00,1.13202,1.13678,1.12961,1.13483,107054
2016.04.29,00:00,1.13480,1.14592,1.13466,1.14452,106756
2016.05.02,00:00,1.14586,1.15363,1.14480,1.15290,78280
2016.05.03,00:00,1.15289,1.16162,1.14951,1.14955,93770
2016.05.04,00:00,1.14950,1.15295,1.14661,1.14839,98262
2016.05.05,00:00,1.14834,1.14937,1.13857,1.14040,79732
2016.05.06,00:00,1.14039,1.14806,1.13865,1.14024,85197
2016.05.09,00:00,1.13913,1.14197,1.13752,1.13819,65650
2016.05.10,00:00,1.13815,1.14097,1.13586,1.13693,71398
2016.05.11,00:00,1.13686,1.14465,1.13674,1.14255,64581
2016.05.12,00:00,1.14247,1.14291,1.13705,1.13733,65800
2016.05.13,00:00,1.13734,1.13795,1.12828,1.13062,81336
2016.05.16,00:00,1.13096,1.13423,1.13017,1.13197,56738
2016.05.17,00:00,1.13196,1.13487,1.13017,1.13123,66425
2016.05.18,00:00,1.13123,1.13162,1.12140,1.12157,81012
2016.05.19,00:00,1.12145,1.12299,1.11800,1.12022,81065
2016.05.20,00:00,1.12018,1.12374,1.11962,1.12219,57812
2016.05.23,00:00,1.12056,1.12429,1.11875,1.12202,60544
2016.05.24,00:00,1.12190,1.12270,1.11323,1.11401,72345
2016.05.25,00:00,1.11298,1.11668,1.11288,1.11543,68753
2016.05.26,00:00,1.11543,1.12167,1.11493,1.11933,69676
2016.05.27,00:00,1.11923,1.12006,1.11108,1.11119,71686
2016.05.30,00:00,1.11123,1.11446,1.10978,1.11363,43657
2016.05.31,00:00,1.11362,1.11733,1.11221,1.11314,81803
2016.06.01,00:00,1.11289,1.11940,1.11141,1.11876,88056
2016.06.02,00:00,1.11873,1.12200,1.11453,1.11474,83947
2016.06.03,00:00,1.11501,1.13732,1.11366,1.13662,99760
2016.06.06,00:00,1.13529,1.13927,1.13256,1.13525,90165
2016.06.07,00:00,1.13526,1.13803,1.13387,1.13551,73399
2016.06.08,00:00,1.13550,1.14106,1.13540,1.13915,70346
2016.06.09,00:00,1.13921,1.14154,1.13055,1.13135,76403
2016.06.10,00:00,1.13149,1.13213,1.12453,1.12543,103165
2016.06.13,00:00,1.12477,1.13031,1.12321,1.12911,113496
2016.06.14,00:00,1.12900,1.12983,1.11891,1.12061,101701
2016.06.15,00:00,1.12064,1.12987,1.11897,1.12595,112064
2016.06.16,00:00,1.12589,1.12948,1.11308,1.12236,112039
2016.06.17,00:00,1.12234,1.12961,1.12213,1.12738,85647
2016.06.20,00:00,1.13263,1.13824,1.13019,1.13097,89466
2016.06.21,00:00,1.13098,1.13495,1.12411,1.12419,81701
2016.06.22,00:00,1.12414,1.13376,1.12367,1.12933,80996
2016.06.23,00:00,1.12946,1.14212,1.12931,1.13774,97604
2016.06.24,00:00,1.13760,1.14269,1.09107,1.10930,213419
2016.06.27,00:00,1.10024,1.10829,1.09699,1.10209,147487
2016.06.28,00:00,1.10208,1.11115,1.10100,1.10625,101397
2016.06.29,00:00,1.10667,1.11304,1.10490,1.11229,101411
2016.06.30,00:00,1.11240,1.11545,1.10240,1.11060,116793
2016.07.01,00:00,1.11055,1.11693,1.10719,1.11370,87515
2016.07.04,00:00,1.11247,1.11595,1.10977,1.11521,54428
2016.07.05,00:00,1.11532,1.11861,1.10622,1.10732,76947
2016.07.06,00:00,1.10715,1.11114,1.10288,1.10970,97764
2016.07.07,00:00,1.10969,1.11071,1.10523,1.10601,79013
2016.07.08,00:00,1.10599,1.11205,1.10018,1.10488,79172
2016.07.11,00:00,1.10452,1.10745,1.10155,1.10560,80606
2016.07.12,00:00,1.10554,1.11259,1.10519,1.10596,85472
2016.07.13,00:00,1.10567,1.11197,1.10421,1.10890,79625
2016.07.14,00:00,1.10882,1.11648,1.10870,1.11152,91367
2016.07.15,00:00,1.11161,1.11488,1.10241,1.10294,88400
2016.07.18,00:00,1.10451,1.10842,1.10376,1.10739,66507
2016.07.19,00:00,1.10737,1.10804,1.09997,1.10195,66758
2016.07.20,00:00,1.10178,1.10301,1.09812,1.10131,69403
2016.07.21,00:00,1.10130,1.10596,1.09797,1.10263,87025
2016.07.22,00:00,1.10261,1.10409,1.09554,1.09760,71652
2016.07.25,00:00,1.09696,1.09986,1.09518,1.09949,56316
2016.07.26,00:00,1.09948,1.10298,1.09782,1.09865,63042
2016.07.27,00:00,1.09834,1.10648,1.09615,1.10579,79807
2016.07.28,00:00,1.10581,1.11194,1.10506,1.10769,72712
2016.07.29,00:00,1.10770,1.11974,1.10726,1.11745,90140
2016.08.01,00:00,1.11697,1.11834,1.11552,1.11608,76474
2016.08.02,00:00,1.11609,1.12336,1.11576,1.12203,70338
2016.08.03,00:00,1.12202,1.12264,1.11405,1.11482,57158
2016.08.04,00:00,1.11481,1.11564,1.11137,1.11270,62444
2016.08.05,00:00,1.11256,1.11611,1.10457,1.10872,59147
2016.08.08,00:00,1.10767,1.11049,1.10720,1.10876,46810
2016.08.09,00:00,1.10860,1.11226,1.10704,1.11162,49148
2016.08.10,00:00,1.11122,1.11901,1.11107,1.11750,58625
2016.08.11,00:00,1.11748,1.11916,1.11352,1.11372,53025
2016.08.12,00:00,1.11361,1.12214,1.11312,1.11631,58344
2016.08.15,00:00,1.11667,1.12036,1.11534,1.11832,44997
2016.08.16,00:00,1.11818,1.13225,1.11773,1.12780,73691
2016.08.17,00:00,1.12780,1.13156,1.12405,1.12878,68685
2016.08.18,00:00,1.12842,1.13662,1.12841,1.13518,75492
2016.08.19,00:00,1.13513,1.13593,1.13040,1.13225,66249
2016.08.22,00:00,1.13045,1.13305,1.12710,1.13200,61667
2016.08.23,00:00,1.13195,1.13553,1.13031,1.13043,58757
2016.08.24,00:00,1.13046,1.13113,1.12451,1.12632,62433
2016.08.25,00:00,1.12627,1.12976,1.12590,1.12787,45050
2016.08.26,00:00,1.12752,1.13408,1.11809,1.11927,77048
2016.08.29,00:00,1.11738,1.12078,1.11578,1.11885,56301
2016.08.30,00:00,1.11879,1.11922,1.11319,1.11418,55858
2016.08.31,00:00,1.11428,1.11655,1.11231,1.11572,64369
2016.09.01,00:00,1.11569,1.12052,1.11275,1.11962,64369
2016.09.02,00:00,1.11959,1.12528,1.11504,1.11536,74492
2016.09.05,00:00,1.11554,1.11822,1.11394,1.11434,42264
2016.09.06,00:00,1.11441,1.12629,1.11407,1.12521,62080
2016.09.07,00:00,1.12520,1.12715,1.12287,1.12391,62779
2016.09.08,00:00,1.12385,1.13270,1.12344,1.12588,78094
2016.09.09,00:00,1.12584,1.12850,1.11983,1.12307,68413
2016.09.12,00:00,1.12341,1.12683,1.12103,1.12334,78772
2016.09.13,00:00,1.12332,1.12606,1.12040,1.12194,74989
2016.09.14,00:00,1.12187,1.12740,1.12096,1.12470,66292
2016.09.15,00:00,1.12470,1.12840,1.12190,1.12410,73960
2016.09.16,00:00,1.12409,1.12500,1.11494,1.11552,72571
2016.09.19,00:00,1.11497,1.11977,1.11494,1.11732,53401
2016.09.20,00:00,1.11731,1.12132,1.11497,1.11503,65180
2016.09.21,00:00,1.11490,1.11964,1.11228,1.11870,84717
2016.09.22,00:00,1.11870,1.12572,1.11846,1.12079,66318
2016.09.23,00:00,1.12067,1.12405,1.11938,1.12245,61178
2016.09.26,00:00,1.12256,1.12791,1.12209,1.12524,59763
2016.09.27,00:00,1.12523,1.12587,1.11909,1.12144,67797
2016.09.28,00:00,1.12087,1.12368,1.11817,1.12159,67534
2016.09.29,00:00,1.12159,1.12498,1.11968,1.12202,71326
2016.09.30,00:00,1.12200,1.12506,1.11532,1.12415,95928
2016.10.03,00:00,1.12272,1.12442,1.12051,1.12094,57048
2016.10.04,00:00,1.12094,1.12389,1.11379,1.12021,83956
2016.10.05,00:00,1.12020,1.12332,1.11895,1.12036,69389
2016.10.06,00:00,1.12033,1.12123,1.11397,1.11495,69275
2016.10.07,00:00,1.11486,1.12051,1.11042,1.12007,110673
2016.10.10,00:00,1.11773,1.12021,1.11312,1.11362,61269
2016.10.11,00:00,1.11351,1.11423,1.10488,1.10519,79431
2016.10.12,00:00,1.10518,1.10675,1.10043,1.10056,81896
